threshold,precision,yawn_recall,non_yawn_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.7499999999999999,0.9409722222222222,0.8914473684210527,0.9934108527131783,0.9155405405405405,0.9424291105671154,271,17,2563,33
0.7549999999999999,0.9407665505226481,0.8881578947368421,0.9934108527131783,0.9137055837563451,0.9407843737250102,270,17,2563,34
0.7599999999999999,0.9440559440559441,0.8881578947368421,0.993798449612403,0.9152542372881356,0.9409781721746227,270,16,2564,34
0.7649999999999999,0.9473684210526315,0.8881578947368421,0.9941860465116279,0.9168081494057725,0.941171970624235,270,15,2565,34
0.7699999999999999,0.9473684210526315,0.8881578947368421,0.9941860465116279,0.9168081494057725,0.941171970624235,270,15,2565,34
0.7749999999999999,0.9507042253521126,0.8881578947368421,0.9945736434108527,0.9183673469387754,0.9413657690738475,270,14,2566,34
0.7799999999999999,0.9507042253521126,0.8881578947368421,0.9945736434108527,0.9183673469387754,0.9413657690738475,270,14,2566,34
0.7849999999999999,0.9507042253521126,0.8881578947368421,0.9945736434108527,0.9183673469387754,0.9413657690738475,270,14,2566,34
0.7899999999999999,0.9507042253521126,0.8881578947368421,0.9945736434108527,0.9183673469387754,0.9413657690738475,270,14,2566,34
0.7949999999999999,0.9540636042402827,0.8881578947368421,0.9949612403100775,0.919931856899489,0.9415595675234598,270,13,2567,34
0.7999999999999999,0.9572953736654805,0.8848684210526315,0.9953488372093023,0.9196581196581196,0.9401086291309669,269,12,2568,35
0.8049999999999999,0.9607142857142857,0.8848684210526315,0.9957364341085271,0.9212328767123288,0.9403024275805794,269,11,2569,35
0.8099999999999998,0.9607142857142857,0.8848684210526315,0.9957364341085271,0.9212328767123288,0.9403024275805794,269,11,2569,35
0.8149999999999998,0.9640287769784173,0.881578947368421,0.9961240310077519,0.9209621993127147,0.9388514891880865,268,10,2570,36
0.8199999999999998,0.9640287769784173,0.881578947368421,0.9961240310077519,0.9209621993127147,0.9388514891880865,268,10,2570,36
0.8249999999999998,0.9640287769784173,0.881578947368421,0.9961240310077519,0.9209621993127147,0.9388514891880865,268,10,2570,36
0.8299999999999998,0.9640287769784173,0.881578947368421,0.9961240310077519,0.9209621993127147,0.9388514891880865,268,10,2570,36
0.8349999999999999,0.9745454545454545,0.881578947368421,0.9972868217054264,0.9257340241796201,0.9394328845369238,268,7,2573,36
0.8399999999999999,0.9745454545454545,0.881578947368421,0.9972868217054264,0.9257340241796201,0.9394328845369238,268,7,2573,36
0.8449999999999999,0.9742647058823529,0.8717105263157895,0.9972868217054264,0.920138888888889,0.9344986740106079,265,7,2573,39
0.8499999999999999,0.9742647058823529,0.8717105263157895,0.9972868217054264,0.920138888888889,0.9344986740106079,265,7,2573,39
0.8549999999999999,0.974169741697417,0.868421052631579,0.9972868217054264,0.9182608695652175,0.9328539371685027,264,7,2573,40
0.8599999999999999,0.974169741697417,0.868421052631579,0.9972868217054264,0.9182608695652175,0.9328539371685027,264,7,2573,40
0.8649999999999999,0.9777777777777777,0.868421052631579,0.9976744186046511,0.9198606271777003,0.933047735618115,264,6,2574,40
0.8699999999999999,0.9777777777777777,0.868421052631579,0.9976744186046511,0.9198606271777003,0.933047735618115,264,6,2574,40
